n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,result_file_prefix,signal_value,reviews
274,7898,13901,16,58,heatmap_np274_npos7898_napp13901_ips16_max_app58,37,1877.1423357664237
274,7898,13901,16,58,heatmap_np274_npos7898_napp13901_ips16_max_app58,38,1927.8759124087592
274,7898,13901,16,58,heatmap_np274_npos7898_napp13901_ips16_max_app58,39,1978.6094890510947
274,7898,13901,16,58,heatmap_np274_npos7898_napp13901_ips16_max_app58,40,2029.3430656934302
637,5602,9383,19,15,heatmap_np637_npos5602_napp9383_ips19_max_app15,0,220.9497645211931
637,5602,9383,19,15,heatmap_np637_npos5602_napp9383_ips19_max_app15,1,220.9497645211931
637,5602,9383,19,15,heatmap_np637_npos5602_napp9383_ips19_max_app15,2,220.9497645211931
637,5602,9383,19,15,heatmap_np637_npos5602_napp9383_ips19_max_app15,3,220.9497645211931
637,5602,9383,19,15,heatmap_np637_npos5602_napp9383_ips19_max_app15,4,220.9497645211931
637,5602,9383,19,15,heatmap_np637_npos5602_napp9383_ips19_max_app15,5,220.9497645211931
637,5602,9383,19,15,heatmap_np637_npos5602_napp9383_ips19_max_app15,6,220.9497645211931
637,5602,9383,19,15,heatmap_np637_npos5602_napp9383_ips19_max_app15,7,220.9497645211931
637,5602,9383,19,15,heatmap_np637_npos5602_napp9383_ips19_max_app15,8,220.92660910518052
637,5602,9383,19,15,heatmap_np637_npos5602_napp9383_ips19_max_app15,9,219.85525902668763
637,5602,9383,19,15,heatmap_np637_npos5602_napp9383_ips19_max_app15,10,213.8751177394034
637,5602,9383,19,15,heatmap_np637_npos5602_napp9383_ips19_max_app15,11,199.7708006279435
637,5602,9383,19,15,heatmap_np637_npos5602_napp9383_ips19_max_app15,12,188.07252747252747
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,0,787.2680412371135
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,1,787.2680412371135
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,2,787.2680412371135
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,3,787.2680412371135
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,4,777.9322164948453
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,5,478.8961340206186
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,6,140.02680412371134
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,7,122.82783505154637
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,8,139.95876288659792
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,9,157.45360824742272
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,10,174.9484536082474
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,11,192.44329896907217
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,12,209.93814432989694
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,13,227.4329896907217
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,14,244.92783505154634
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,15,262.42268041237105
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,16,279.91752577319585
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,17,297.41237113402065
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,18,314.90721649484544
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,19,332.40206185567
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,20,349.8969072164948
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,21,367.3917525773196
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,22,384.8865979381444
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,23,402.38144329896915
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,24,419.8762886597939
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,25,437.37113402061857
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,26,454.8659793814433
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,27,472.3608247422682
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,28,489.8556701030927
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,29,507.3505154639174
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,30,524.8453608247421
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,31,542.340206185567
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,32,559.8350515463917
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,33,577.3298969072165
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,34,594.8247422680413
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,35,612.3195876288661
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,36,629.8144329896909
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,37,647.3092783505156
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,38,664.80412371134
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,39,682.2989690721648
194,2887,3394,6,45,heatmap_np194_npos2887_napp3394_ips6_max_app45,40,699.7938144329896
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,0,1186.205882352941
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,1,1186.205882352941
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,2,1186.205882352941
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,3,1186.205882352941
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,4,1186.205882352941
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,5,1186.205882352941
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,6,1186.205882352941
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,7,1186.205882352941
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,8,1186.205882352941
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,9,1186.205882352941
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,10,1185.446568627451
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,11,1120.9063725490194
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,12,660.7345588235295
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,13,504.19828431372554
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,14,535.7058823529411
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,15,573.970588235294
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,16,612.2352941176471
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,17,650.5
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,18,688.7647058823529
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,19,727.029411764706
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,20,765.2941176470589
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,21,803.5588235294119
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,22,841.8235294117646
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,23,880.0882352941177
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,24,918.3529411764708
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,25,956.6176470588238
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,26,994.882352941176
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,27,1033.1470588235293
204,7603,7806,12,31,heatmap_np204_npos7603_napp7806_ips12_max_app31,28,1071.4117647058822
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,0,258.61386138613864
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,1,258.61386138613864
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,2,258.61386138613864
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,3,258.61386138613864
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,4,258.61386138613864
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,5,258.61386138613864
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,6,258.61386138613864
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,7,258.59287128712873
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,8,257.7388118811881
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,9,250.63683168316834
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,10,227.69980198019798
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,11,182.45138613861386
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,12,134.67534653465344
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,13,106.92306930693069
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,14,96.5738613861386
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,15,98.39316831683168
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,16,103.70138613861386
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,17,109.9719801980198
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,18,116.37623762376238
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,19,122.84158415841587
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,20,129.30693069306932
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,21,135.7722772277228
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,22,142.23762376237624
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,23,148.70297029702974
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,24,155.16831683168317
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,25,161.63366336633666
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,26,168.0990099009901
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,27,174.5643564356436
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,28,181.02970297029702
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,29,187.49504950495052
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,30,193.96039603960395
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,31,200.42574257425744
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,32,206.8910891089109
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,33,213.35643564356442
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,34,219.82178217821783
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,35,226.2871287128713
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,36,232.7524752475248
505,5308,3265,7,40,heatmap_np505_npos5308_napp3265_ips7_max_app40,37,239.21782178217828
259,2554,10939,18,16,heatmap_np259_npos2554_napp10939_ips18_max_app16,0,675.7683397683397
259,2554,10939,18,16,heatmap_np259_npos2554_napp10939_ips18_max_app16,1,675.7683397683397
259,2554,10939,18,16,heatmap_np259_npos2554_napp10939_ips18_max_app16,2,675.7683397683397
259,2554,10939,18,16,heatmap_np259_npos2554_napp10939_ips18_max_app16,3,675.5538610038609
259,2554,10939,18,16,heatmap_np259_npos2554_napp10939_ips18_max_app16,4,533.1484555984555
259,2554,10939,18,16,heatmap_np259_npos2554_napp10939_ips18_max_app16,5,215.98783783783784
259,2554,10939,18,16,heatmap_np259_npos2554_napp10939_ips18_max_app16,6,253.41312741312748
259,2554,10939,18,16,heatmap_np259_npos2554_napp10939_ips18_max_app16,7,295.6486486486486
259,2554,10939,18,16,heatmap_np259_npos2554_napp10939_ips18_max_app16,8,337.88416988416986
259,2554,10939,18,16,heatmap_np259_npos2554_napp10939_ips18_max_app16,9,380.1196911196912
259,2554,10939,18,16,heatmap_np259_npos2554_napp10939_ips18_max_app16,10,422.3552123552125
259,2554,10939,18,16,heatmap_np259_npos2554_napp10939_ips18_max_app16,11,464.59073359073363
259,2554,10939,18,16,heatmap_np259_npos2554_napp10939_ips18_max_app16,12,506.82625482625497
259,2554,10939,18,16,heatmap_np259_npos2554_napp10939_ips18_max_app16,13,549.0617760617758
387,6647,16223,20,10,heatmap_np387_npos6647_napp16223_ips20_max_app10,0,419.19896640826875
387,6647,16223,20,10,heatmap_np387_npos6647_napp16223_ips20_max_app10,1,419.19896640826875
387,6647,16223,20,10,heatmap_np387_npos6647_napp16223_ips20_max_app10,2,419.19896640826875
387,6647,16223,20,10,heatmap_np387_npos6647_napp16223_ips20_max_app10,3,419.19896640826875
387,6647,16223,20,10,heatmap_np387_npos6647_napp16223_ips20_max_app10,4,419.19896640826875
387,6647,16223,20,10,heatmap_np387_npos6647_napp16223_ips20_max_app10,5,419.19896640826875
387,6647,16223,20,10,heatmap_np387_npos6647_napp16223_ips20_max_app10,6,419.19896640826875
387,6647,16223,20,10,heatmap_np387_npos6647_napp16223_ips20_max_app10,7,418.8981912144703
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,0,445.72602739726034
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,1,445.72602739726034
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,2,445.63264840182654
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,3,395.48436073059366
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,4,140.37956621004565
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,5,70.17739726027396
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,6,81.04109589041097
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,7,94.54794520547944
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,8,108.05479452054797
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,9,121.56164383561642
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,10,135.0684931506849
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,11,148.5753424657534
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,12,162.08219178082194
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,13,175.58904109589042
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,14,189.0958904109589
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,15,202.60273972602738
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,16,216.10958904109594
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,17,229.61643835616442
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,18,243.12328767123284
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,19,256.6301369863013
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,20,270.1369863013698
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,21,283.64383561643837
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,22,297.1506849315068
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,23,310.6575342465752
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,24,324.1643835616439
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,25,337.6712328767124
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,26,351.17808219178085
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,27,364.6849315068493
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,28,378.1917808219178
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,29,391.69863013698625
438,4259,5916,5,33,heatmap_np438_npos4259_napp5916_ips5_max_app33,30,405.20547945205476
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,0,801.040502793296
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,1,801.040502793296
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,2,801.040502793296
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,3,801.040502793296
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,4,801.040502793296
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,5,801.040502793296
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,6,801.040502793296
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,7,801.040502793296
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,8,801.040502793296
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,9,800.9975558659218
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,10,797.0706703910614
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,11,721.5972765363128
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,12,486.8281424581006
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,13,284.53023743016763
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,14,236.979748603352
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,15,245.65565642458105
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,16,261.5642458100558
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,17,277.9120111731844
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,18,294.2597765363128
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,19,310.60754189944134
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,20,326.95530726256976
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,21,343.30307262569835
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,22,359.65083798882677
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,23,375.9986033519553
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,24,392.3463687150837
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,25,408.6941340782123
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,26,425.0418994413409
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,27,441.38966480446936
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,28,457.7374301675977
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,29,474.0851955307263
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,30,490.4329608938548
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,31,506.7807262569834
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,32,523.1284916201116
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,33,539.4762569832402
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,34,555.8240223463688
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,35,572.1717877094973
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,36,588.5195530726256
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,37,604.8673184357542
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,38,621.2150837988827
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,39,637.5628491620113
716,9347,11705,15,49,heatmap_np716_npos9347_napp11705_ips15_max_app49,40,653.9106145251395
72,1637,1362,10,24,heatmap_np72_npos1637_napp1362_ips10_max_app24,0,454.0
72,1637,1362,10,24,heatmap_np72_npos1637_napp1362_ips10_max_app24,1,454.0
72,1637,1362,10,24,heatmap_np72_npos1637_napp1362_ips10_max_app24,2,454.0
72,1637,1362,10,24,heatmap_np72_npos1637_napp1362_ips10_max_app24,3,454.0
72,1637,1362,10,24,heatmap_np72_npos1637_napp1362_ips10_max_app24,4,454.0
72,1637,1362,10,24,heatmap_np72_npos1637_napp1362_ips10_max_app24,5,454.0
