n_programs,n_applicants,spots_per_program,interviews_per_spot,simulations_per_s,max_applications,study_min_signal,study_max_signal,result_file_prefix,best_signal_rpp,mean_reviews_per_program_best_rpp,mean_unmatched_applicants_best_rpp,mean_unfilled_spots_best_rpp,best_signal_ua,mean_reviews_per_program_best_ua,mean_unmatched_applicants_best_ua,mean_unfilled_spots_best_ua,best_signal_ufs,mean_reviews_per_program_best_ufs,mean_unmatched_applicants_best_ufs,mean_unfilled_spots_best_ufs
54,96,42,14,20,41,3,38,heatmap_np54_pos2275_sppcalc42_na96_ips14_ma41,3,72.88888888888889,0.0,2172.0,3,72.88888888888889,0.0,2172.0,3,72.88888888888889,0.0,2172.0
354,99,22,9,20,8,3,5,heatmap_np354_pos7986_sppcalc22_na99_ips9_ma8,3,2.2372881355932197,0.0,7689.0,3,2.2372881355932197,0.0,7689.0,3,2.2372881355932197,0.0,7689.0
354,99,22,9,20,8,3,5,heatmap_np354_pos7986_sppcalc22_na99_ips9_ma8,3,2.2372881355932197,0.0,7689.0,3,2.2372881355932197,0.0,7689.0,3,2.2372881355932197,0.0,7689.0
704,99,5,20,20,24,3,21,heatmap_np704_pos3879_sppcalc5_na99_ips20_ma24,3,3.375,0.0,3421.0,3,3.375,0.0,3421.0,3,3.375,0.0,3421.0
704,99,5,20,20,24,3,21,heatmap_np704_pos3879_sppcalc5_na99_ips20_ma24,3,3.375,0.0,3421.0,3,3.375,0.0,3421.0,3,3.375,0.0,3421.0
52,102,134,9,20,7,3,4,heatmap_np52_pos6999_sppcalc134_na102_ips9_ma7,3,13.73076923076923,0.0,6866.0,3,13.73076923076923,0.0,6866.0,3,13.73076923076923,0.0,6866.0
52,102,134,9,20,7,3,4,heatmap_np52_pos6999_sppcalc134_na102_ips9_ma7,3,13.73076923076923,0.0,6866.0,3,13.73076923076923,0.0,6866.0,3,13.73076923076923,0.0,6866.0
674,103,10,5,20,15,3,12,heatmap_np674_pos7023_sppcalc10_na103_ips5_ma15,3,2.2922848664688424,0.0,6637.0,3,2.2922848664688424,0.0,6637.0,3,2.2922848664688424,0.0,6637.0
674,103,10,5,20,15,3,12,heatmap_np674_pos7023_sppcalc10_na103_ips5_ma15,3,2.2922848664688424,0.0,6637.0,3,2.2922848664688424,0.0,6637.0,3,2.2922848664688424,0.0,6637.0
109,104,8,14,20,8,3,5,heatmap_np109_pos940_sppcalc8_na104_ips14_ma8,3,7.633027522935779,0.0,768.0,3,7.633027522935779,0.0,768.0,3,7.633027522935779,0.0,768.0
109,104,8,14,20,8,3,5,heatmap_np109_pos940_sppcalc8_na104_ips14_ma8,3,7.633027522935779,0.0,768.0,3,7.633027522935779,0.0,768.0,3,7.633027522935779,0.0,768.0
50,106,39,7,20,43,3,40,heatmap_np50_pos1991_sppcalc39_na106_ips7_ma43,3,91.16000000000001,0.0,1844.0,3,91.16000000000001,0.0,1844.0,3,91.16000000000001,0.0,1844.0
50,106,39,7,20,43,3,40,heatmap_np50_pos1991_sppcalc39_na106_ips7_ma43,3,91.16000000000001,0.0,1844.0,3,91.16000000000001,0.0,1844.0,3,91.16000000000001,0.0,1844.0
533,106,8,17,20,66,3,40,heatmap_np533_pos4337_sppcalc8_na106_ips17_ma66,3,13.125703564727953,0.0,4158.0,3,13.125703564727953,0.0,4158.0,3,13.125703564727953,0.0,4158.0
533,106,8,17,20,66,3,40,heatmap_np533_pos4337_sppcalc8_na106_ips17_ma66,3,13.125703564727953,0.0,4158.0,3,13.125703564727953,0.0,4158.0,3,13.125703564727953,0.0,4158.0
207,108,6,17,20,44,3,40,heatmap_np207_pos1413_sppcalc6_na108_ips17_ma44,3,22.956521739130434,0.0,1134.0,3,22.956521739130434,0.0,1134.0,3,22.956521739130434,0.0,1134.0
207,108,6,17,20,44,3,40,heatmap_np207_pos1413_sppcalc6_na108_ips17_ma44,3,22.956521739130434,0.0,1134.0,3,22.956521739130434,0.0,1134.0,3,22.956521739130434,0.0,1134.0
488,111,4,19,20,18,3,15,heatmap_np488_pos2233_sppcalc4_na111_ips19_ma18,3,4.0942622950819665,0.0,1841.0,3,4.0942622950819665,0.0,1841.0,3,4.0942622950819665,0.0,1841.0
488,111,4,19,20,18,3,15,heatmap_np488_pos2233_sppcalc4_na111_ips19_ma18,3,4.0942622950819665,0.0,1841.0,3,4.0942622950819665,0.0,1841.0,3,4.0942622950819665,0.0,1841.0
141,115,63,20,20,62,3,40,heatmap_np141_pos8954_sppcalc63_na115_ips20_ma62,3,50.56737588652482,0.0,8768.0,3,50.56737588652482,0.0,8768.0,3,50.56737588652482,0.0,8768.0
141,115,63,20,20,62,3,40,heatmap_np141_pos8954_sppcalc63_na115_ips20_ma62,3,50.56737588652482,0.0,8768.0,3,50.56737588652482,0.0,8768.0,3,50.56737588652482,0.0,8768.0
211,117,19,20,20,28,3,25,heatmap_np211_pos4190_sppcalc19_na117_ips20_ma28,3,15.5260663507109,0.0,3892.0,3,15.5260663507109,0.0,3892.0,3,15.5260663507109,0.0,3892.0
211,117,19,20,20,28,3,25,heatmap_np211_pos4190_sppcalc19_na117_ips20_ma28,3,15.5260663507109,0.0,3892.0,3,15.5260663507109,0.0,3892.0,3,15.5260663507109,0.0,3892.0
712,124,13,9,20,41,3,38,heatmap_np712_pos9473_sppcalc13_na124_ips9_ma41,3,7.140449438202246,0.0,9132.0,3,7.140449438202246,0.0,9132.0,3,7.140449438202246,0.0,9132.0
712,124,13,9,20,41,3,38,heatmap_np712_pos9473_sppcalc13_na124_ips9_ma41,3,7.140449438202246,0.0,9132.0,3,7.140449438202246,0.0,9132.0,3,7.140449438202246,0.0,9132.0
513,128,11,5,20,75,3,40,heatmap_np513_pos6097_sppcalc11_na128_ips5_ma75,3,18.713450292397663,0.0,5515.0,3,18.713450292397663,0.0,5515.0,3,18.713450292397663,0.0,5515.0
513,128,11,5,20,75,3,40,heatmap_np513_pos6097_sppcalc11_na128_ips5_ma75,3,18.713450292397663,0.0,5515.0,3,18.713450292397663,0.0,5515.0,3,18.713450292397663,0.0,5515.0
149,130,40,16,20,24,3,21,heatmap_np149_pos6056_sppcalc40_na130_ips16_ma24,3,20.939597315436238,0.0,5830.0,3,20.939597315436238,0.0,5830.0,3,20.939597315436238,0.0,5830.0
149,130,40,16,20,24,3,21,heatmap_np149_pos6056_sppcalc40_na130_ips16_ma24,3,20.939597315436238,0.0,5830.0,3,20.939597315436238,0.0,5830.0,3,20.939597315436238,0.0,5830.0
272,130,22,9,20,57,3,40,heatmap_np272_pos6156_sppcalc22_na130_ips9_ma57,3,27.24264705882353,0.0,5854.0,3,27.24264705882353,0.0,5854.0,3,27.24264705882353,0.0,5854.0
272,130,22,9,20,57,3,40,heatmap_np272_pos6156_sppcalc22_na130_ips9_ma57,3,27.24264705882353,0.0,5854.0,3,27.24264705882353,0.0,5854.0,3,27.24264705882353,0.0,5854.0
314,133,28,10,20,71,3,40,heatmap_np314_pos8955_sppcalc28_na133_ips10_ma71,3,30.07324840764331,0.0,8659.0,3,30.07324840764331,0.0,8659.0,3,30.07324840764331,0.0,8659.0
314,133,28,10,20,71,3,40,heatmap_np314_pos8955_sppcalc28_na133_ips10_ma71,3,30.07324840764331,0.0,8659.0,3,30.07324840764331,0.0,8659.0,3,30.07324840764331,0.0,8659.0
597,133,15,12,20,11,3,8,heatmap_np597_pos9456_sppcalc15_na133_ips12_ma11,3,2.450586264656616,0.0,8822.0,3,2.450586264656616,0.0,8822.0,3,2.450586264656616,0.0,8822.0
597,133,15,12,20,11,3,8,heatmap_np597_pos9456_sppcalc15_na133_ips12_ma11,3,2.450586264656616,0.0,8822.0,3,2.450586264656616,0.0,8822.0,3,2.450586264656616,0.0,8822.0
42,136,185,9,20,10,3,7,heatmap_np42_pos7790_sppcalc185_na136_ips9_ma10,3,32.38095238095239,0.0,7634.0,3,32.38095238095239,0.0,7634.0,3,32.38095238095239,0.0,7634.0
42,136,185,9,20,10,3,7,heatmap_np42_pos7790_sppcalc185_na136_ips9_ma10,3,32.38095238095239,0.0,7634.0,3,32.38095238095239,0.0,7634.0,3,32.38095238095239,0.0,7634.0
578,137,3,10,20,19,3,16,heatmap_np578_pos2041_sppcalc3_na137_ips10_ma19,3,4.5034602076124575,0.0,1597.0,3,4.5034602076124575,0.0,1597.0,3,4.5034602076124575,0.0,1597.0
578,137,3,10,20,19,3,16,heatmap_np578_pos2041_sppcalc3_na137_ips10_ma19,3,4.5034602076124575,0.0,1597.0,3,4.5034602076124575,0.0,1597.0,3,4.5034602076124575,0.0,1597.0
275,147,5,20,20,13,3,10,heatmap_np275_pos1486_sppcalc5_na147_ips20_ma13,3,6.949090909090908,0.0,1228.0,3,6.949090909090908,0.0,1228.0,3,6.949090909090908,0.0,1228.0
275,147,5,20,20,13,3,10,heatmap_np275_pos1486_sppcalc5_na147_ips20_ma13,3,6.949090909090908,0.0,1228.0,3,6.949090909090908,0.0,1228.0,3,6.949090909090908,0.0,1228.0
12,147,414,16,20,6,3,3,heatmap_np12_pos4973_sppcalc414_na147_ips16_ma6,3,73.5,0.0,4821.0,3,73.5,0.0,4821.0,3,73.5,0.0,4821.0
12,147,414,16,20,6,3,3,heatmap_np12_pos4973_sppcalc414_na147_ips16_ma6,3,73.5,0.0,4821.0,3,73.5,0.0,4821.0,3,73.5,0.0,4821.0
451,149,21,17,20,72,3,40,heatmap_np451_pos9803_sppcalc21_na149_ips17_ma72,3,23.78713968957872,0.0,9322.0,3,23.78713968957872,0.0,9322.0,3,23.78713968957872,0.0,9322.0
451,149,21,17,20,72,3,40,heatmap_np451_pos9803_sppcalc21_na149_ips17_ma72,3,23.78713968957872,0.0,9322.0,3,23.78713968957872,0.0,9322.0,3,23.78713968957872,0.0,9322.0
222,152,27,8,20,22,3,19,heatmap_np222_pos6031_sppcalc27_na152_ips8_ma22,3,15.063063063063064,0.0,5842.0,3,15.063063063063064,0.0,5842.0,3,15.063063063063064,0.0,5842.0
222,152,27,8,20,22,3,19,heatmap_np222_pos6031_sppcalc27_na152_ips8_ma22,3,15.063063063063064,0.0,5842.0,3,15.063063063063064,0.0,5842.0,3,15.063063063063064,0.0,5842.0
125,153,73,15,20,63,3,40,heatmap_np125_pos9143_sppcalc73_na153_ips15_ma63,3,77.11200000000001,0.0,8972.0,3,77.11200000000001,0.0,8972.0,3,77.11200000000001,0.0,8972.0
125,153,73,15,20,63,3,40,heatmap_np125_pos9143_sppcalc73_na153_ips15_ma63,3,77.11200000000001,0.0,8972.0,3,77.11200000000001,0.0,8972.0,3,77.11200000000001,0.0,8972.0
102,154,75,12,20,19,3,16,heatmap_np102_pos7730_sppcalc75_na154_ips12_ma19,3,28.686274509803923,0.0,7496.0,3,28.686274509803923,0.0,7496.0,3,28.686274509803923,0.0,7496.0
102,154,75,12,20,19,3,16,heatmap_np102_pos7730_sppcalc75_na154_ips12_ma19,3,28.686274509803923,0.0,7496.0,3,28.686274509803923,0.0,7496.0,3,28.686274509803923,0.0,7496.0
277,154,16,10,20,5,3,3,heatmap_np277_pos4634_sppcalc16_na154_ips10_ma5,3,2.7797833935018046,0.0,4278.0,3,2.7797833935018046,0.0,4278.0,3,2.7797833935018046,0.0,4278.0
277,154,16,10,20,5,3,3,heatmap_np277_pos4634_sppcalc16_na154_ips10_ma5,3,2.7797833935018046,0.0,4278.0,3,2.7797833935018046,0.0,4278.0,3,2.7797833935018046,0.0,4278.0
173,155,37,15,20,24,3,21,heatmap_np173_pos6506_sppcalc37_na155_ips15_ma24,3,21.5028901734104,0.0,6246.0,3,21.5028901734104,0.0,6246.0,3,21.5028901734104,0.0,6246.0
173,155,37,15,20,24,3,21,heatmap_np173_pos6506_sppcalc37_na155_ips15_ma24,3,21.5028901734104,0.0,6246.0,3,21.5028901734104,0.0,6246.0,3,21.5028901734104,0.0,6246.0
792,157,1,16,20,17,3,14,heatmap_np792_pos696_sppcalc1_na157_ips16_ma17,3,3.369949494949495,0.0,635.0,3,3.369949494949495,0.0,635.0,3,3.369949494949495,0.0,635.0
792,157,1,16,20,17,3,14,heatmap_np792_pos696_sppcalc1_na157_ips16_ma17,3,3.369949494949495,0.0,635.0,3,3.369949494949495,0.0,635.0,3,3.369949494949495,0.0,635.0
458,159,8,5,20,27,3,24,heatmap_np458_pos4091_sppcalc8_na159_ips5_ma27,3,9.373362445414845,0.0,3505.0,3,9.373362445414845,0.0,3505.0,3,9.373362445414845,0.0,3505.0
458,159,8,5,20,27,3,24,heatmap_np458_pos4091_sppcalc8_na159_ips5_ma27,3,9.373362445414845,0.0,3505.0,3,9.373362445414845,0.0,3505.0,3,9.373362445414845,0.0,3505.0
414,160,15,19,20,12,3,9,heatmap_np414_pos6301_sppcalc15_na160_ips19_ma12,3,4.637681159420291,0.0,6050.0,3,4.637681159420291,0.0,6050.0,3,4.637681159420291,0.0,6050.0
414,160,15,19,20,12,3,9,heatmap_np414_pos6301_sppcalc15_na160_ips19_ma12,3,4.637681159420291,0.0,6050.0,3,4.637681159420291,0.0,6050.0,3,4.637681159420291,0.0,6050.0
55,160,167,6,20,6,3,3,heatmap_np55_pos9196_sppcalc167_na160_ips6_ma6,3,17.45454545454545,0.0,9025.0,3,17.45454545454545,0.0,9025.0,3,17.45454545454545,0.0,9025.0
55,160,167,6,20,6,3,3,heatmap_np55_pos9196_sppcalc167_na160_ips6_ma6,3,17.45454545454545,0.0,9025.0,3,17.45454545454545,0.0,9025.0,3,17.45454545454545,0.0,9025.0
39,162,97,11,20,39,3,36,heatmap_np39_pos3814_sppcalc97_na162_ips11_ma39,3,162.0,0.0,3621.0,3,162.0,0.0,3621.0,3,162.0,0.0,3621.0
39,162,97,11,20,39,3,36,heatmap_np39_pos3814_sppcalc97_na162_ips11_ma39,3,162.0,0.0,3621.0,3,162.0,0.0,3621.0,3,162.0,0.0,3621.0
66,165,90,17,20,5,3,3,heatmap_np66_pos5971_sppcalc90_na165_ips17_ma5,3,12.5,0.0,5775.0,3,12.5,0.0,5775.0,3,12.5,0.0,5775.0
66,165,90,17,20,5,3,3,heatmap_np66_pos5971_sppcalc90_na165_ips17_ma5,3,12.5,0.0,5775.0,3,12.5,0.0,5775.0,3,12.5,0.0,5775.0
739,166,6,6,20,62,3,40,heatmap_np739_pos5049_sppcalc6_na166_ips6_ma62,3,13.926928281461434,0.0,4268.0,3,13.926928281461434,0.0,4268.0,3,13.926928281461434,0.0,4268.0
739,166,6,6,20,62,3,40,heatmap_np739_pos5049_sppcalc6_na166_ips6_ma62,3,13.926928281461434,0.0,4268.0,3,13.926928281461434,0.0,4268.0,3,13.926928281461434,0.0,4268.0
247,168,4,11,20,68,3,40,heatmap_np247_pos1199_sppcalc4_na168_ips11_ma68,3,46.25101214574899,0.0,820.0,3,46.25101214574899,0.0,820.0,3,46.25101214574899,0.0,820.0
247,168,4,11,20,68,3,40,heatmap_np247_pos1199_sppcalc4_na168_ips11_ma68,3,46.25101214574899,0.0,820.0,3,46.25101214574899,0.0,820.0,3,46.25101214574899,0.0,820.0
517,169,18,7,20,69,3,40,heatmap_np517_pos9648_sppcalc18_na169_ips7_ma69,3,22.555125725338492,0.0,9137.0,3,22.555125725338492,0.0,9137.0,3,22.555125725338492,0.0,9137.0
517,169,18,7,20,69,3,40,heatmap_np517_pos9648_sppcalc18_na169_ips7_ma69,3,22.555125725338492,0.0,9137.0,3,22.555125725338492,0.0,9137.0,3,22.555125725338492,0.0,9137.0
486,171,1,9,20,42,3,39,heatmap_np486_pos414_sppcalc1_na171_ips9_ma42,29,11.58539094650206,0.0,315.0,4,14.777777777777777,0.0,315.0,4,14.777777777777777,0.0,315.0
486,171,1,9,20,42,3,39,heatmap_np486_pos414_sppcalc1_na171_ips9_ma42,29,11.58539094650206,0.0,315.0,4,14.777777777777777,0.0,315.0,4,14.777777777777777,0.0,315.0
231,179,31,11,20,50,3,40,heatmap_np231_pos7364_sppcalc31_na179_ips11_ma50,3,38.744588744588754,0.0,6982.0,3,38.744588744588754,0.0,6982.0,3,38.744588744588754,0.0,6982.0
231,179,31,11,20,50,3,40,heatmap_np231_pos7364_sppcalc31_na179_ips11_ma50,3,38.744588744588754,0.0,6982.0,3,38.744588744588754,0.0,6982.0,3,38.744588744588754,0.0,6982.0
645,183,11,8,20,22,3,19,heatmap_np645_pos7164_sppcalc11_na183_ips8_ma22,3,6.241860465116278,0.0,6912.0,3,6.241860465116278,0.0,6912.0,3,6.241860465116278,0.0,6912.0
645,183,11,8,20,22,3,19,heatmap_np645_pos7164_sppcalc11_na183_ips8_ma22,3,6.241860465116278,0.0,6912.0,3,6.241860465116278,0.0,6912.0,3,6.241860465116278,0.0,6912.0
55,184,107,19,20,28,3,25,heatmap_np55_pos5934_sppcalc107_na184_ips19_ma28,3,93.67272727272729,0.0,5701.0,3,93.67272727272729,0.0,5701.0,3,93.67272727272729,0.0,5701.0
55,184,107,19,20,28,3,25,heatmap_np55_pos5934_sppcalc107_na184_ips19_ma28,3,93.67272727272729,0.0,5701.0,3,93.67272727272729,0.0,5701.0,3,93.67272727272729,0.0,5701.0
675,185,13,14,20,8,3,5,heatmap_np675_pos9338_sppcalc13_na185_ips14_ma8,3,2.192592592592592,0.0,8590.0,3,2.192592592592592,0.0,8590.0,3,2.192592592592592,0.0,8590.0
675,185,13,14,20,8,3,5,heatmap_np675_pos9338_sppcalc13_na185_ips14_ma8,3,2.192592592592592,0.0,8590.0,3,2.192592592592592,0.0,8590.0,3,2.192592592592592,0.0,8590.0
165,185,21,18,20,74,3,40,heatmap_np165_pos3589_sppcalc21_na185_ips18_ma74,3,82.96969696969697,0.0,3280.0,3,82.96969696969697,0.0,3280.0,3,82.96969696969697,0.0,3280.0
165,185,21,18,20,74,3,40,heatmap_np165_pos3589_sppcalc21_na185_ips18_ma74,3,82.96969696969697,0.0,3280.0,3,82.96969696969697,0.0,3280.0,3,82.96969696969697,0.0,3280.0
746,186,5,5,20,50,3,40,heatmap_np746_pos4261_sppcalc5_na186_ips5_ma50,3,12.466487935656835,0.0,3544.0,3,12.466487935656835,0.0,3544.0,3,12.466487935656835,0.0,3544.0
746,186,5,5,20,50,3,40,heatmap_np746_pos4261_sppcalc5_na186_ips5_ma50,3,12.466487935656835,0.0,3544.0,3,12.466487935656835,0.0,3544.0,3,12.466487935656835,0.0,3544.0
25,189,161,7,20,14,3,11,heatmap_np25_pos4046_sppcalc161_na189_ips7_ma14,3,105.83999999999999,0.0,3836.0,3,105.83999999999999,0.0,3836.0,3,105.83999999999999,0.0,3836.0
25,189,161,7,20,14,3,11,heatmap_np25_pos4046_sppcalc161_na189_ips7_ma14,3,105.83999999999999,0.0,3836.0,3,105.83999999999999,0.0,3836.0,3,105.83999999999999,0.0,3836.0
381,190,17,18,20,63,3,40,heatmap_np381_pos6596_sppcalc17_na190_ips18_ma63,3,31.41732283464567,0.0,6287.0,3,31.41732283464567,0.0,6287.0,3,31.41732283464567,0.0,6287.0
381,190,17,18,20,63,3,40,heatmap_np381_pos6596_sppcalc17_na190_ips18_ma63,3,31.41732283464567,0.0,6287.0,3,31.41732283464567,0.0,6287.0,3,31.41732283464567,0.0,6287.0
295,190,22,17,20,49,3,40,heatmap_np295_pos6724_sppcalc22_na190_ips17_ma49,3,31.559322033898304,0.0,6300.0,3,31.559322033898304,0.0,6300.0,3,31.559322033898304,0.0,6300.0
295,190,22,17,20,49,3,40,heatmap_np295_pos6724_sppcalc22_na190_ips17_ma49,3,31.559322033898304,0.0,6300.0,3,31.559322033898304,0.0,6300.0,3,31.559322033898304,0.0,6300.0
22,192,104,17,20,12,3,9,heatmap_np22_pos2296_sppcalc104_na192_ips17_ma12,3,104.72727272727272,0.0,2096.0,3,104.72727272727272,0.0,2096.0,3,104.72727272727272,0.0,2096.0
22,192,104,17,20,12,3,9,heatmap_np22_pos2296_sppcalc104_na192_ips17_ma12,3,104.72727272727272,0.0,2096.0,3,104.72727272727272,0.0,2096.0,3,104.72727272727272,0.0,2096.0
615,192,1,15,20,18,3,15,heatmap_np615_pos382_sppcalc1_na192_ips15_ma18,3,5.619512195121952,0.0,423.0,3,5.619512195121952,0.0,423.0,3,5.619512195121952,0.0,423.0
615,192,1,15,20,18,3,15,heatmap_np615_pos382_sppcalc1_na192_ips15_ma18,3,5.619512195121952,0.0,423.0,3,5.619512195121952,0.0,423.0,3,5.619512195121952,0.0,423.0
216,193,39,19,20,52,3,40,heatmap_np216_pos8514_sppcalc39_na193_ips19_ma52,3,46.462962962962955,0.0,8231.0,3,46.462962962962955,0.0,8231.0,3,46.462962962962955,0.0,8231.0
216,193,39,19,20,52,3,40,heatmap_np216_pos8514_sppcalc39_na193_ips19_ma52,3,46.462962962962955,0.0,8231.0,3,46.462962962962955,0.0,8231.0,3,46.462962962962955,0.0,8231.0
396,193,19,15,20,38,3,35,heatmap_np396_pos7815_sppcalc19_na193_ips15_ma38,3,18.52020202020202,0.0,7331.0,3,18.52020202020202,0.0,7331.0,3,18.52020202020202,0.0,7331.0
396,193,19,15,20,38,3,35,heatmap_np396_pos7815_sppcalc19_na193_ips15_ma38,3,18.52020202020202,0.0,7331.0,3,18.52020202020202,0.0,7331.0,3,18.52020202020202,0.0,7331.0
246,193,16,8,20,49,3,40,heatmap_np246_pos4138_sppcalc16_na193_ips8_ma49,3,38.44308943089432,0.0,3743.0,3,38.44308943089432,0.0,3743.0,3,38.44308943089432,0.0,3743.0
246,193,16,8,20,49,3,40,heatmap_np246_pos4138_sppcalc16_na193_ips8_ma49,3,38.44308943089432,0.0,3743.0,3,38.44308943089432,0.0,3743.0,3,38.44308943089432,0.0,3743.0
798,194,11,5,20,68,3,40,heatmap_np798_pos8857_sppcalc11_na194_ips5_ma68,3,16.531328320802004,0.0,8584.0,3,16.531328320802004,0.0,8584.0,3,16.531328320802004,0.0,8584.0
798,194,11,5,20,68,3,40,heatmap_np798_pos8857_sppcalc11_na194_ips5_ma68,3,16.531328320802004,0.0,8584.0,3,16.531328320802004,0.0,8584.0,3,16.531328320802004,0.0,8584.0
642,195,5,14,20,57,3,40,heatmap_np642_pos3357_sppcalc5_na195_ips14_ma57,3,17.31308411214953,0.0,3015.0,3,17.31308411214953,0.0,3015.0,3,17.31308411214953,0.0,3015.0
642,195,5,14,20,57,3,40,heatmap_np642_pos3357_sppcalc5_na195_ips14_ma57,3,17.31308411214953,0.0,3015.0,3,17.31308411214953,0.0,3015.0,3,17.31308411214953,0.0,3015.0
666,196,2,8,20,39,3,36,heatmap_np666_pos1994_sppcalc2_na196_ips8_ma39,35,11.423648648648648,0.0,1136.0,3,11.477477477477475,0.0,1136.0,3,11.477477477477475,0.0,1136.0
666,196,2,8,20,39,3,36,heatmap_np666_pos1994_sppcalc2_na196_ips8_ma39,35,11.423648648648648,0.0,1136.0,3,11.477477477477475,0.0,1136.0,3,11.477477477477475,0.0,1136.0
237,197,38,20,20,56,3,40,heatmap_np237_pos9168_sppcalc38_na197_ips20_ma56,3,46.54852320675106,0.0,8809.0,3,46.54852320675106,0.0,8809.0,3,46.54852320675106,0.0,8809.0
237,197,38,20,20,56,3,40,heatmap_np237_pos9168_sppcalc38_na197_ips20_ma56,3,46.54852320675106,0.0,8809.0,3,46.54852320675106,0.0,8809.0,3,46.54852320675106,0.0,8809.0
707,197,10,15,20,64,3,40,heatmap_np707_pos7288_sppcalc10_na197_ips15_ma64,3,17.83309759547383,0.0,6873.0,3,17.83309759547383,0.0,6873.0,3,17.83309759547383,0.0,6873.0
707,197,10,15,20,64,3,40,heatmap_np707_pos7288_sppcalc10_na197_ips15_ma64,3,17.83309759547383,0.0,6873.0,3,17.83309759547383,0.0,6873.0,3,17.83309759547383,0.0,6873.0
600,198,15,11,20,53,3,40,heatmap_np600_pos9137_sppcalc15_na198_ips11_ma53,3,17.490000000000002,0.0,8802.0,3,17.490000000000002,0.0,8802.0,3,17.490000000000002,0.0,8802.0
600,198,15,11,20,53,3,40,heatmap_np600_pos9137_sppcalc15_na198_ips11_ma53,3,17.490000000000002,0.0,8802.0,3,17.490000000000002,0.0,8802.0,3,17.490000000000002,0.0,8802.0
459,198,16,20,20,33,3,30,heatmap_np459_pos7517_sppcalc16_na198_ips20_ma33,3,14.235294117647062,0.0,7146.0,3,14.235294117647062,0.0,7146.0,3,14.235294117647062,0.0,7146.0
459,198,16,20,20,33,3,30,heatmap_np459_pos7517_sppcalc16_na198_ips20_ma33,3,14.235294117647062,0.0,7146.0,3,14.235294117647062,0.0,7146.0,3,14.235294117647062,0.0,7146.0
508,198,13,5,20,38,3,35,heatmap_np508_pos6821_sppcalc13_na198_ips5_ma38,3,14.81102362204724,0.0,6406.0,3,14.81102362204724,0.0,6406.0,3,14.81102362204724,0.0,6406.0
508,198,13,5,20,38,3,35,heatmap_np508_pos6821_sppcalc13_na198_ips5_ma38,3,14.81102362204724,0.0,6406.0,3,14.81102362204724,0.0,6406.0,3,14.81102362204724,0.0,6406.0
744,198,3,17,20,54,3,40,heatmap_np744_pos2809_sppcalc3_na198_ips17_ma54,3,14.370967741935484,0.0,2034.0,3,14.370967741935484,0.0,2034.0,3,14.370967741935484,0.0,2034.0
744,198,3,17,20,54,3,40,heatmap_np744_pos2809_sppcalc3_na198_ips17_ma54,3,14.370967741935484,0.0,2034.0,3,14.370967741935484,0.0,2034.0,3,14.370967741935484,0.0,2034.0
225,199,8,17,20,70,3,40,heatmap_np225_pos1816_sppcalc8_na199_ips17_ma70,3,61.9111111111111,0.0,1601.0,3,61.9111111111111,0.0,1601.0,3,61.9111111111111,0.0,1601.0
225,199,8,17,20,70,3,40,heatmap_np225_pos1816_sppcalc8_na199_ips17_ma70,3,61.9111111111111,0.0,1601.0,3,61.9111111111111,0.0,1601.0,3,61.9111111111111,0.0,1601.0
659,200,8,15,20,14,3,11,heatmap_np659_pos5582_sppcalc8_na200_ips15_ma14,3,4.24886191198786,0.0,5072.0,3,4.24886191198786,0.0,5072.0,3,4.24886191198786,0.0,5072.0
659,200,8,15,20,14,3,11,heatmap_np659_pos5582_sppcalc8_na200_ips15_ma14,3,4.24886191198786,0.0,5072.0,3,4.24886191198786,0.0,5072.0,3,4.24886191198786,0.0,5072.0
139,201,2,19,20,56,3,40,heatmap_np139_pos310_sppcalc2_na201_ips19_ma56,31,47.78776978417267,2.2,79.2,4,80.97841726618705,0.0,77.0,4,80.97841726618705,0.0,77.0
139,201,2,19,20,56,3,40,heatmap_np139_pos310_sppcalc2_na201_ips19_ma56,31,47.78776978417267,2.2,79.2,4,80.97841726618705,0.0,77.0,4,80.97841726618705,0.0,77.0
486,201,8,5,20,59,3,40,heatmap_np486_pos4008_sppcalc8_na201_ips5_ma59,3,24.40123456790123,0.0,3687.0,3,24.40123456790123,0.0,3687.0,3,24.40123456790123,0.0,3687.0
486,201,8,5,20,59,3,40,heatmap_np486_pos4008_sppcalc8_na201_ips5_ma59,3,24.40123456790123,0.0,3687.0,3,24.40123456790123,0.0,3687.0,3,24.40123456790123,0.0,3687.0
591,202,14,11,20,34,3,31,heatmap_np591_pos8381_sppcalc14_na202_ips11_ma34,3,11.62098138747885,0.0,8072.0,3,11.62098138747885,0.0,8072.0,3,11.62098138747885,0.0,8072.0
591,202,14,11,20,34,3,31,heatmap_np591_pos8381_sppcalc14_na202_ips11_ma34,3,11.62098138747885,0.0,8072.0,3,11.62098138747885,0.0,8072.0,3,11.62098138747885,0.0,8072.0
298,207,10,11,20,13,3,10,heatmap_np298_pos3030_sppcalc10_na207_ips11_ma13,3,9.030201342281881,0.0,2773.0,3,9.030201342281881,0.0,2773.0,3,9.030201342281881,0.0,2773.0
298,207,10,11,20,13,3,10,heatmap_np298_pos3030_sppcalc10_na207_ips11_ma13,3,9.030201342281881,0.0,2773.0,3,9.030201342281881,0.0,2773.0,3,9.030201342281881,0.0,2773.0
