n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,spots_per_program,simulations_per_s,study_min_signal,applicants_per_position,minimum_unmatched,study_max_signal,result_file_prefix
174.0,6174.0,10602.0,11.0,15.0,35.0,20.0,3.0,1.717201166180758,4428.0,12.0,heatmap_np174_npos6174_napp10602_ips11_max_app15
621.0,3562.0,2542.0,14.0,41.0,5.0,20.0,3.0,0.7136440202133633,0.0,38.0,heatmap_np621_npos3562_napp2542_ips14_max_app41
541.0,8464.0,15070.0,8.0,56.0,15.0,20.0,3.0,1.7804820415879017,6606.0,40.0,heatmap_np541_npos8464_napp15070_ips8_max_app56
292.0,1194.0,6975.0,17.0,32.0,4.0,20.0,3.0,5.841708542713568,5781.0,29.0,heatmap_np292_npos1194_napp6975_ips17_max_app32
361.0,9588.0,2180.0,19.0,25.0,26.0,20.0,3.0,0.22736754276178556,0.0,22.0,heatmap_np361_npos9588_napp2180_ips19_max_app25
408.0,2020.0,12066.0,6.0,49.0,4.0,20.0,3.0,5.973267326732674,10046.0,40.0,heatmap_np408_npos2020_napp12066_ips6_max_app49
748.0,6884.0,6635.0,16.0,34.0,9.0,20.0,3.0,0.9638291690877396,0.0,31.0,heatmap_np748_npos6884_napp6635_ips16_max_app34
107.0,4647.0,16555.0,9.0,9.0,43.0,20.0,3.0,3.562513449537336,11908.0,6.0,heatmap_np107_npos4647_napp16555_ips9_max_app9
485.0,5562.0,654.0,10.0,28.0,11.0,20.0,3.0,0.11758360302049622,0.0,25.0,heatmap_np485_npos5562_napp654_ips10_max_app28
335.0,2847.0,13245.0,15.0,60.0,8.0,20.0,3.0,4.652265542676502,10398.0,40.0,heatmap_np335_npos2847_napp13245_ips15_max_app60
218.0,6393.0,13614.0,13.0,53.0,29.0,20.0,3.0,2.1295166588456125,7221.0,40.0,heatmap_np218_npos6393_napp13614_ips13_max_app53
563.0,3967.0,8224.0,12.0,20.0,7.0,20.0,3.0,2.0731031005797833,4257.0,17.0,heatmap_np563_npos3967_napp8224_ips12_max_app20
693.0,9015.0,9108.0,18.0,6.0,13.0,20.0,3.0,1.0103161397670548,93.0,4.0,heatmap_np693_npos9015_napp9108_ips18_max_app6
151.0,1267.0,3681.0,7.0,37.0,8.0,20.0,3.0,2.905288082083662,2414.0,34.0,heatmap_np151_npos1267_napp3681_ips7_max_app37
127.0,9169.0,17053.0,16.0,30.0,72.0,20.0,3.0,1.8598538553822663,7884.0,27.0,heatmap_np127_npos9169_napp17053_ips16_max_app30
669.0,1737.0,5061.0,9.0,54.0,2.0,20.0,3.0,2.913644214162349,3324.0,40.0,heatmap_np669_npos1737_napp5061_ips9_max_app54
588.0,6873.0,12551.0,19.0,42.0,11.0,20.0,3.0,1.8261312381783792,5678.0,39.0,heatmap_np588_npos6873_napp12551_ips19_max_app42
244.0,4111.0,522.0,6.0,17.0,16.0,20.0,3.0,0.12697640476769642,0.0,14.0,heatmap_np244_npos4111_napp522_ips6_max_app17
310.0,5091.0,8654.0,8.0,10.0,16.0,20.0,3.0,1.6998625024553133,3563.0,7.0,heatmap_np310_npos5091_napp8654_ips8_max_app10
460.0,2694.0,14606.0,17.0,36.0,5.0,20.0,3.0,5.421677802524128,11912.0,33.0,heatmap_np460_npos2694_napp14606_ips17_max_app36
799.0,7791.0,4094.0,11.0,47.0,9.0,20.0,3.0,0.5254781157746117,0.0,40.0,heatmap_np799_npos7791_napp4094_ips11_max_app47
56.0,71.0,10082.0,14.0,23.0,1.0,20.0,3.0,142.0,10011.0,20.0,heatmap_np56_npos71_napp10082_ips14_max_app23
84.0,7359.0,3236.0,18.0,59.0,87.0,20.0,3.0,0.4397336594646012,0.0,40.0,heatmap_np84_npos7359_napp3236_ips18_max_app59
725.0,4796.0,10734.0,7.0,26.0,6.0,20.0,3.0,2.238115095913261,5938.0,23.0,heatmap_np725_npos4796_napp10734_ips7_max_app26
434.0,9728.0,7686.0,13.0,14.0,22.0,20.0,3.0,0.7900904605263158,0.0,11.0,heatmap_np434_npos9728_napp7686_ips13_max_app14
386.0,2506.0,15219.0,12.0,45.0,6.0,20.0,3.0,6.073024740622506,12713.0,40.0,heatmap_np386_npos2506_napp15219_ips12_max_app45
267.0,8315.0,11653.0,10.0,38.0,31.0,20.0,3.0,1.401443174984967,3338.0,35.0,heatmap_np267_npos8315_napp11653_ips10_max_app38
515.0,718.0,1205.0,15.0,8.0,1.0,20.0,3.0,1.6782729805013927,487.0,5.0,heatmap_np515_npos718_napp1205_ips15_max_app8
644.0,5688.0,16125.0,5.0,19.0,8.0,20.0,3.0,2.834915611814346,10437.0,16.0,heatmap_np644_npos5688_napp16125_ips5_max_app19
198.0,3423.0,5643.0,20.0,51.0,17.0,20.0,3.0,1.6485539000876424,2220.0,40.0,heatmap_np198_npos3423_napp5643_ips20_max_app51
184.0,8610.0,1062.0,14.0,9.0,46.0,20.0,3.0,0.12334494773519164,0.0,6.0,heatmap_np184_npos8610_napp1062_ips14_max_app9
630.0,1050.0,13196.0,11.0,33.0,1.0,20.0,3.0,12.567619047619047,12146.0,30.0,heatmap_np630_npos1050_napp13196_ips11_max_app33
525.0,5983.0,5513.0,17.0,49.0,11.0,20.0,3.0,0.9214440915928463,0.0,40.0,heatmap_np525_npos5983_napp5513_ips17_max_app49
276.0,3755.0,17682.0,8.0,24.0,13.0,20.0,3.0,4.708921438082557,13927.0,21.0,heatmap_np276_npos3755_napp17682_ips8_max_app24
395.0,7068.0,9481.0,6.0,31.0,17.0,20.0,3.0,1.3413978494623655,2413.0,28.0,heatmap_np395_npos7068_napp9481_ips6_max_app31
442.0,4465.0,3668.0,19.0,57.0,10.0,20.0,3.0,0.8215005599104144,0.0,40.0,heatmap_np442_npos4465_napp3668_ips19_max_app57
708.0,9437.0,13952.0,9.0,40.0,13.0,20.0,3.0,1.4784359436261523,4515.0,37.0,heatmap_np708_npos9437_napp13952_ips9_max_app40
67.0,2175.0,8105.0,16.0,16.0,32.0,20.0,3.0,3.7264367816091952,5930.0,13.0,heatmap_np67_npos2175_napp8105_ips16_max_app16
41.0,5425.0,14740.0,20.0,38.0,132.0,20.0,3.0,2.7170506912442396,9315.0,35.0,heatmap_np41_npos5425_napp14740_ips20_max_app38
785.0,2987.0,7103.0,5.0,5.0,3.0,20.0,3.0,2.377971208570472,4116.0,4.0,heatmap_np785_npos2987_napp7103_ips5_max_app5
470.0,8124.0,10238.0,15.0,21.0,17.0,20.0,3.0,1.2602166420482521,2114.0,18.0,heatmap_np470_npos8124_napp10238_ips15_max_app21
320.0,365.0,2564.0,10.0,52.0,1.0,20.0,3.0,7.024657534246575,2199.0,40.0,heatmap_np320_npos365_napp2564_ips10_max_app52
252.0,8839.0,6341.0,12.0,60.0,35.0,20.0,3.0,0.7173888448919561,0.0,40.0,heatmap_np252_npos8839_napp6341_ips12_max_app60
597.0,1445.0,16648.0,13.0,29.0,2.0,20.0,3.0,11.521107266435987,15203.0,26.0,heatmap_np597_npos1445_napp16648_ips13_max_app29
653.0,6544.0,1780.0,7.0,12.0,10.0,20.0,3.0,0.2720048899755501,0.0,9.0,heatmap_np653_npos6544_napp1780_ips7_max_app12
110.0,3818.0,12123.0,18.0,44.0,34.0,20.0,3.0,3.175222629649031,8305.0,40.0,heatmap_np110_npos3818_napp12123_ips18_max_app44
136.0,6688.0,7532.0,9.0,22.0,49.0,20.0,3.0,1.1261961722488039,844.0,19.0,heatmap_np136_npos6688_napp7532_ips9_max_app22
678.0,4299.0,15732.0,16.0,48.0,6.0,20.0,3.0,3.6594556873691557,11433.0,40.0,heatmap_np678_npos4299_napp15732_ips16_max_app48
573.0,9310.0,2977.0,6.0,35.0,16.0,20.0,3.0,0.3197636949516649,0.0,32.0,heatmap_np573_npos9310_napp2977_ips6_max_app35
228.0,1599.0,11212.0,19.0,11.0,7.0,20.0,3.0,7.011882426516573,9613.0,8.0,heatmap_np228_npos1599_napp11212_ips19_max_app11
344.0,7644.0,15937.0,17.0,18.0,22.0,20.0,3.0,2.084903192046049,8293.0,15.0,heatmap_np344_npos7644_napp15937_ips17_max_app18
759.0,5271.0,11430.0,14.0,55.0,6.0,20.0,3.0,2.1684689812179854,6159.0,40.0,heatmap_np759_npos5271_napp11430_ips14_max_app55
93.0,9922.0,12784.0,7.0,50.0,106.0,20.0,3.0,1.2884499092924813,2862.0,40.0,heatmap_np93_npos9922_napp12784_ips7_max_app50
734.0,2313.0,88.0,18.0,20.0,3.0,20.0,3.0,0.03804582792909641,0.0,17.0,heatmap_np734_npos2313_napp88_ips18_max_app20
418.0,7217.0,17251.0,12.0,7.0,17.0,20.0,3.0,2.3903283912983233,10034.0,4.0,heatmap_np418_npos7217_napp17251_ips12_max_app7
370.0,4941.0,4521.0,13.0,39.0,13.0,20.0,3.0,0.914996964177292,0.0,36.0,heatmap_np370_npos4941_napp4521_ips13_max_app39
301.0,5844.0,4361.0,15.0,46.0,19.0,20.0,3.0,0.7462354551676934,0.0,40.0,heatmap_np301_npos5844_napp4361_ips15_max_app46
549.0,3270.0,9612.0,10.0,13.0,5.0,20.0,3.0,2.9394495412844037,6342.0,10.0,heatmap_np549_npos3270_napp9612_ips10_max_app13
604.0,8134.0,8817.0,20.0,27.0,13.0,20.0,3.0,1.0839685271699042,683.0,24.0,heatmap_np604_npos8134_napp8817_ips20_max_app27
158.0,901.0,14102.0,5.0,58.0,5.0,20.0,3.0,15.65149833518313,13201.0,40.0,heatmap_np158_npos901_napp14102_ips5_max_app58
166.0,9470.0,8344.0,18.0,33.0,57.0,20.0,3.0,0.8810982048574446,0.0,30.0,heatmap_np166_npos9470_napp8344_ips18_max_app33
609.0,2061.0,13771.0,7.0,9.0,3.0,20.0,3.0,6.681707908782145,11710.0,6.0,heatmap_np609_npos2061_napp13771_ips7_max_app9
541.0,7160.0,3842.0,13.0,24.0,13.0,20.0,3.0,0.5365921787709497,0.0,21.0,heatmap_np541_npos7160_napp3842_ips13_max_app24
296.0,4449.0,9232.0,12.0,50.0,15.0,20.0,3.0,2.075073050123623,4783.0,40.0,heatmap_np296_npos4449_napp9232_ips12_max_app50
375.0,6055.0,17926.0,10.0,56.0,16.0,20.0,3.0,2.960528488852188,11871.0,40.0,heatmap_np375_npos6055_napp17926_ips10_max_app56
426.0,3603.0,5335.0,15.0,31.0,8.0,20.0,3.0,1.4807105190119345,1732.0,28.0,heatmap_np426_npos3603_napp5335_ips15_max_app31
729.0,8740.0,13365.0,5.0,16.0,11.0,20.0,3.0,1.5291762013729977,4625.0,13.0,heatmap_np729_npos8740_napp13365_ips5_max_app16
85.0,995.0,811.0,20.0,40.0,11.0,20.0,3.0,0.8150753768844221,0.0,37.0,heatmap_np85_npos995_napp811_ips20_max_app40
11.0,6430.0,11945.0,16.0,5.0,584.0,20.0,3.0,1.8576982892690512,5515.0,4.0,heatmap_np11_npos6430_napp11945_ips16_max_app5
751.0,3852.0,2024.0,9.0,37.0,5.0,20.0,3.0,0.5254413291796469,0.0,34.0,heatmap_np751_npos3852_napp2024_ips9_max_app37
498.0,8823.0,16396.0,19.0,52.0,17.0,20.0,3.0,1.8583248328233026,7573.0,40.0,heatmap_np498_npos8823_napp16396_ips19_max_app52
351.0,1537.0,6509.0,6.0,22.0,4.0,20.0,3.0,4.234873129473,4972.0,19.0,heatmap_np351_npos1537_napp6509_ips6_max_app22
221.0,7972.0,2382.0,8.0,28.0,36.0,20.0,3.0,0.2987957852483693,0.0,25.0,heatmap_np221_npos7972_napp2382_ips8_max_app28
686.0,5369.0,6854.0,11.0,45.0,7.0,20.0,3.0,1.2765878189607003,1485.0,40.0,heatmap_np686_npos5369_napp6854_ips11_max_app45
140.0,3117.0,14914.0,14.0,12.0,22.0,20.0,3.0,4.7847289059993585,11797.0,9.0,heatmap_np140_npos3117_napp14914_ips14_max_app12
115.0,5206.0,1331.0,5.0,48.0,45.0,20.0,3.0,0.25566653860929694,0.0,40.0,heatmap_np115_npos5206_napp1331_ips5_max_app48
661.0,2656.0,11813.0,20.0,22.0,4.0,20.0,3.0,4.447665662650603,9157.0,19.0,heatmap_np661_npos2656_napp11813_ips20_max_app22
592.0,7521.0,5798.0,10.0,11.0,12.0,20.0,3.0,0.7709081239196915,0.0,8.0,heatmap_np592_npos7521_napp5798_ips10_max_app11
244.0,264.0,16246.0,15.0,35.0,1.0,20.0,3.0,61.53787878787879,15982.0,32.0,heatmap_np244_npos264_napp16246_ips15_max_app35
328.0,9284.0,10889.0,13.0,42.0,28.0,20.0,3.0,1.172878069797501,1605.0,39.0,heatmap_np328_npos9284_napp10889_ips13_max_app42
474.0,1700.0,3357.0,12.0,18.0,3.0,20.0,3.0,1.974705882352941,1657.0,15.0,heatmap_np474_npos1700_napp3357_ips12_max_app18
777.0,6604.0,15345.0,18.0,29.0,8.0,20.0,3.0,2.3235917625681406,8741.0,26.0,heatmap_np777_npos6604_napp15345_ips18_max_app29
60.0,8274.0,14482.0,11.0,20.0,137.0,20.0,3.0,1.7503021513173798,6208.0,17.0,heatmap_np60_npos8274_napp14482_ips11_max_app20
704.0,837.0,8493.0,14.0,51.0,1.0,20.0,3.0,10.146953405017921,7656.0,40.0,heatmap_np704_npos837_napp8493_ips14_max_app51
450.0,5887.0,9926.0,8.0,39.0,13.0,20.0,3.0,1.6860879904875148,4039.0,36.0,heatmap_np450_npos5887_napp9926_ips8_max_app39
399.0,3146.0,3974.0,17.0,6.0,7.0,20.0,3.0,1.263191354100445,828.0,4.0,heatmap_np399_npos3146_napp3974_ips17_max_app6
272.0,7318.0,4905.0,19.0,14.0,26.0,20.0,3.0,0.6702650997540311,0.0,11.0,heatmap_np272_npos7318_napp4905_ips19_max_app14
518.0,4915.0,16934.0,6.0,46.0,9.0,20.0,3.0,3.4453713123092573,12019.0,40.0,heatmap_np518_npos4915_napp16934_ips6_max_app46
635.0,9926.0,398.0,16.0,57.0,15.0,20.0,3.0,0.04009671569615152,0.0,40.0,heatmap_np635_npos9926_napp398_ips16_max_app57
191.0,2230.0,12390.0,9.0,26.0,11.0,20.0,3.0,5.556053811659193,10160.0,23.0,heatmap_np191_npos2230_napp12390_ips9_max_app26
206.0,7026.0,16804.0,7.0,41.0,34.0,20.0,3.0,2.391688015940791,9778.0,38.0,heatmap_np206_npos7026_napp16804_ips7_max_app41
649.0,4585.0,6461.0,18.0,16.0,7.0,20.0,3.0,1.4091603053435116,1876.0,13.0,heatmap_np649_npos4585_napp6461_ips18_max_app16
507.0,9634.0,12248.0,12.0,32.0,19.0,20.0,3.0,1.2713307037575254,2614.0,29.0,heatmap_np507_npos9634_napp12248_ips12_max_app32
262.0,1900.0,1941.0,13.0,56.0,7.0,20.0,3.0,1.0215789473684211,41.0,40.0,heatmap_np262_npos1900_napp1941_ips13_max_app56
391.0,8568.0,7227.0,15.0,49.0,21.0,20.0,3.0,0.8434873949579832,0.0,40.0,heatmap_np391_npos8568_napp7227_ips15_max_app49
442.0,1170.0,14901.0,10.0,25.0,2.0,20.0,3.0,12.735897435897435,13731.0,22.0,heatmap_np442_npos1170_napp14901_ips10_max_app25
720.0,6180.0,2720.0,20.0,8.0,8.0,20.0,3.0,0.4401294498381877,0.0,5.0,heatmap_np720_npos6180_napp2720_ips20_max_app8
76.0,3480.0,10358.0,5.0,34.0,45.0,20.0,3.0,2.9764367816091952,6878.0,31.0,heatmap_np76_npos3480_napp10358_ips5_max_app34
52.0,8953.0,3512.0,9.0,13.0,172.0,20.0,3.0,0.3922707472355635,0.0,10.0,heatmap_np52_npos8953_napp3512_ips9_max_app13
791.0,1409.0,9359.0,16.0,44.0,1.0,20.0,3.0,6.642299503193755,7950.0,40.0,heatmap_np791_npos1409_napp9359_ips16_max_app44
464.0,6272.0,7980.0,6.0,60.0,13.0,20.0,3.0,1.2723214285714286,1708.0,40.0,heatmap_np464_npos6272_napp7980_ips6_max_app60
317.0,4012.0,13793.0,19.0,27.0,12.0,20.0,3.0,3.437936191425723,9781.0,24.0,heatmap_np317_npos4012_napp13793_ips19_max_app27
236.0,5538.0,13071.0,17.0,21.0,23.0,20.0,3.0,2.3602383531960998,7533.0,18.0,heatmap_np236_npos5538_napp13071_ips17_max_app21
584.0,2951.0,903.0,8.0,53.0,5.0,20.0,3.0,0.30599796679091834,0.0,40.0,heatmap_np584_npos2951_napp903_ips8_max_app53
677.0,7853.0,17526.0,14.0,36.0,11.0,20.0,3.0,2.231758563606265,9673.0,33.0,heatmap_np677_npos7853_napp17526_ips14_max_app36
131.0,558.0,5392.0,11.0,6.0,4.0,20.0,3.0,9.663082437275985,4834.0,4.0,heatmap_np131_npos558_napp5392_ips11_max_app6
155.0,7680.0,9772.0,20.0,54.0,49.0,20.0,3.0,1.2723958333333334,2092.0,40.0,heatmap_np155_npos7680_napp9772_ips20_max_app54
558.0,5077.0,14223.0,15.0,17.0,9.0,20.0,3.0,2.801457553673429,9146.0,14.0,heatmap_np558_npos5077_napp14223_ips15_max_app17
210.0,2787.0,8972.0,10.0,43.0,13.0,20.0,3.0,3.219232149264442,6185.0,40.0,heatmap_np210_npos2787_napp8972_ips10_max_app43
343.0,6724.0,209.0,12.0,36.0,19.0,20.0,3.0,0.031082688875669246,0.0,33.0,heatmap_np343_npos6724_napp209_ips12_max_app36
490.0,4185.0,12939.0,13.0,10.0,8.0,20.0,3.0,3.0917562724014336,8754.0,7.0,heatmap_np490_npos4185_napp12939_ips13_max_app10
767.0,9117.0,4681.0,7.0,24.0,11.0,20.0,3.0,0.5134364374245914,0.0,21.0,heatmap_np767_npos9117_napp4681_ips7_max_app24
100.0,5724.0,6031.0,14.0,26.0,57.0,20.0,3.0,1.053633822501747,307.0,23.0,heatmap_np100_npos5724_napp6031_ips14_max_app26
744.0,3312.0,15812.0,11.0,58.0,4.0,20.0,3.0,4.774154589371981,12500.0,40.0,heatmap_np744_npos3312_napp15812_ips11_max_app58
416.0,8409.0,1528.0,17.0,46.0,20.0,20.0,3.0,0.18171007254132476,0.0,40.0,heatmap_np416_npos8409_napp1528_ips17_max_app46
365.0,704.0,11273.0,8.0,15.0,1.0,20.0,3.0,16.01278409090909,10569.0,12.0,heatmap_np365_npos704_napp11273_ips8_max_app15
287.0,9802.0,15612.0,6.0,7.0,34.0,20.0,3.0,1.592736176290553,5810.0,4.0,heatmap_np287_npos9802_napp15612_ips6_max_app7
533.0,2356.0,7376.0,19.0,38.0,4.0,20.0,3.0,3.130730050933786,5020.0,35.0,heatmap_np533_npos2356_napp7376_ips19_max_app38
625.0,7492.0,11051.0,9.0,52.0,11.0,20.0,3.0,1.4750400427122263,3559.0,40.0,heatmap_np625_npos7492_napp11051_ips9_max_app52
182.0,4744.0,2852.0,16.0,19.0,26.0,20.0,3.0,0.6011804384485666,0.0,16.0,heatmap_np182_npos4744_napp2852_ips16_max_app19
178.0,8060.0,15433.0,10.0,50.0,45.0,20.0,3.0,1.9147642679900745,7373.0,40.0,heatmap_np178_npos8060_napp15433_ips10_max_app50
531.0,5438.0,10950.0,5.0,9.0,10.0,20.0,3.0,2.0136079440970946,5512.0,6.0,heatmap_np531_npos5438_napp10950_ips5_max_app9
282.0,3051.0,3311.0,20.0,33.0,10.0,20.0,3.0,1.085217961324156,260.0,30.0,heatmap_np282_npos3051_napp3311_ips20_max_app33
364.0,6519.0,5857.0,18.0,40.0,17.0,20.0,3.0,0.8984506826200338,0.0,37.0,heatmap_np364_npos6519_napp5857_ips18_max_app40
412.0,3765.0,16199.0,7.0,17.0,9.0,20.0,3.0,4.302523240371846,12434.0,14.0,heatmap_np412_npos3765_napp16199_ips7_max_app17
739.0,8892.0,1421.0,13.0,31.0,12.0,20.0,3.0,0.15980656770130455,0.0,28.0,heatmap_np739_npos8892_napp1421_ips13_max_app31
98.0,1470.0,11729.0,12.0,56.0,15.0,20.0,3.0,7.97891156462585,10259.0,40.0,heatmap_np98_npos1470_napp11729_ips12_max_app56
23.0,5968.0,317.0,8.0,22.0,259.0,20.0,3.0,0.05311662198391421,0.0,19.0,heatmap_np23_npos5968_napp317_ips8_max_app22
766.0,3692.0,12487.0,17.0,52.0,4.0,20.0,3.0,3.3821776814734563,8795.0,40.0,heatmap_np766_npos3692_napp12487_ips17_max_app52
488.0,8673.0,4854.0,11.0,37.0,17.0,20.0,3.0,0.5596679349705984,0.0,34.0,heatmap_np488_npos8673_napp4854_ips11_max_app37
338.0,1066.0,16987.0,14.0,5.0,3.0,20.0,3.0,15.935272045028142,15921.0,4.0,heatmap_np338_npos1066_napp16987_ips14_max_app5
209.0,9382.0,9877.0,16.0,12.0,44.0,20.0,3.0,1.0527606054146237,495.0,9.0,heatmap_np209_npos9382_napp9877_ips16_max_app12
554.0,2151.0,4029.0,9.0,44.0,3.0,20.0,3.0,1.8730822873082287,1878.0,40.0,heatmap_np554_npos2151_napp4029_ips9_max_app44
696.0,7092.0,14399.0,19.0,59.0,10.0,20.0,3.0,2.0303158488437676,7307.0,40.0,heatmap_np696_npos7092_napp14399_ips19_max_app59
153.0,4519.0,8587.0,6.0,28.0,29.0,20.0,3.0,1.9001991591059968,4068.0,25.0,heatmap_np153_npos4519_napp8587_ips6_max_app28
129.0,7231.0,13461.0,13.0,34.0,56.0,20.0,3.0,1.861568247821878,6230.0,31.0,heatmap_np129_npos7231_napp13461_ips13_max_app34
672.0,5005.0,730.0,12.0,11.0,7.0,20.0,3.0,0.14585414585414586,0.0,8.0,heatmap_np672_npos5005_napp730_ips12_max_app11
580.0,9858.0,17979.0,18.0,23.0,16.0,20.0,3.0,1.8237979306147292,8121.0,20.0,heatmap_np580_npos9858_napp17979_ips18_max_app23
235.0,2299.0,5284.0,7.0,48.0,9.0,20.0,3.0,2.2983906046107,2985.0,40.0,heatmap_np235_npos2299_napp5284_ips7_max_app48
312.0,8187.0,3897.0,5.0,54.0,26.0,20.0,3.0,0.4759985342616343,0.0,40.0,heatmap_np312_npos8187_napp3897_ips5_max_app54
462.0,926.0,9183.0,20.0,29.0,2.0,20.0,3.0,9.916846652267818,8257.0,26.0,heatmap_np462_npos926_napp9183_ips20_max_app29
790.0,5819.0,8438.0,10.0,18.0,7.0,20.0,3.0,1.4500773328750645,2619.0,15.0,heatmap_np790_npos5819_napp8438_ips10_max_app18
47.0,3217.0,13688.0,15.0,42.0,68.0,20.0,3.0,4.254895865713397,10471.0,39.0,heatmap_np47_npos3217_napp13688_ips15_max_app42
74.0,9373.0,6768.0,19.0,7.0,126.0,20.0,3.0,0.7220740424623919,0.0,4.0,heatmap_np74_npos9373_napp6768_ips19_max_app7
715.0,1614.0,15003.0,6.0,39.0,2.0,20.0,3.0,9.29553903345725,13389.0,36.0,heatmap_np715_npos1614_napp15003_ips6_max_app39
437.0,6672.0,2336.0,16.0,51.0,15.0,20.0,3.0,0.3501199040767386,0.0,40.0,heatmap_np437_npos6672_napp2336_ips16_max_app51
389.0,4236.0,10537.0,9.0,20.0,10.0,20.0,3.0,2.487488196411709,6301.0,17.0,heatmap_np389_npos4236_napp10537_ips9_max_app20
257.0,5294.0,16348.0,11.0,27.0,20.0,20.0,3.0,3.0880241783150737,11054.0,24.0,heatmap_np257_npos5294_napp16348_ips11_max_app27
506.0,2571.0,6568.0,14.0,57.0,5.0,20.0,3.0,2.55464799688837,3997.0,40.0,heatmap_np506_npos2571_napp6568_ips14_max_app57
648.0,7590.0,11861.0,8.0,46.0,11.0,20.0,3.0,1.5627140974967062,4271.0,40.0,heatmap_np648_npos7590_napp11861_ips8_max_app46
193.0,5626.0,4726.0,15.0,55.0,29.0,20.0,3.0,0.8400284393885531,0.0,40.0,heatmap_np193_npos5626_napp4726_ips15_max_app55
640.0,2861.0,17316.0,10.0,32.0,4.0,20.0,3.0,6.052429220552255,14455.0,29.0,heatmap_np640_npos2861_napp17316_ips10_max_app32
522.0,7921.0,295.0,20.0,16.0,15.0,20.0,3.0,0.0372427723772251,0.0,13.0,heatmap_np522_npos7921_napp295_ips20_max_app16
273.0,488.0,12851.0,5.0,41.0,1.0,20.0,3.0,26.334016393442624,12363.0,38.0,heatmap_np273_npos488_napp12851_ips5_max_app41
404.0,9040.0,14307.0,7.0,34.0,22.0,20.0,3.0,1.5826327433628318,5267.0,31.0,heatmap_np404_npos9040_napp14307_ips7_max_app34
452.0,1320.0,8881.0,18.0,8.0,2.0,20.0,3.0,6.7280303030303035,7561.0,5.0,heatmap_np452_npos1320_napp8881_ips18_max_app8
705.0,6340.0,9819.0,12.0,25.0,8.0,20.0,3.0,1.5487381703470031,3479.0,22.0,heatmap_np705_npos6340_napp9819_ips12_max_app25
64.0,3942.0,4428.0,13.0,49.0,61.0,20.0,3.0,1.1232876712328768,486.0,40.0,heatmap_np64_npos3942_napp4428_ips13_max_app49
39.0,8479.0,10998.0,17.0,28.0,217.0,20.0,3.0,1.2970869206274325,2519.0,25.0,heatmap_np39_npos8479_napp10998_ips17_max_app28
782.0,1256.0,2903.0,8.0,60.0,1.0,20.0,3.0,2.3113057324840764,1647.0,40.0,heatmap_np782_npos1256_napp2903_ips8_max_app60
479.0,6111.0,15516.0,14.0,44.0,12.0,20.0,3.0,2.5390279823269513,9405.0,40.0,heatmap_np479_npos6111_napp15516_ips14_max_app44
329.0,3547.0,7457.0,11.0,13.0,10.0,20.0,3.0,2.1023400056385677,3910.0,10.0,heatmap_np329_npos3547_napp7457_ips11_max_app13
249.0,6938.0,1434.0,9.0,6.0,27.0,20.0,3.0,0.20668780628423178,0.0,4.0,heatmap_np249_npos6938_napp1434_ips9_max_app6
594.0,4671.0,11356.0,16.0,36.0,7.0,20.0,3.0,2.431171055448512,6685.0,33.0,heatmap_np594_npos4671_napp11356_ips16_max_app36
662.0,9565.0,5975.0,6.0,53.0,14.0,20.0,3.0,0.6246732880292734,0.0,40.0,heatmap_np662_npos9565_napp5975_ips6_max_app53
120.0,1966.0,15861.0,19.0,21.0,16.0,20.0,3.0,8.0676500508647,13895.0,18.0,heatmap_np120_npos1966_napp15861_ips19_max_app21
145.0,9714.0,2771.0,12.0,43.0,66.0,20.0,3.0,0.2852583899526457,0.0,40.0,heatmap_np145_npos9714_napp2771_ips12_max_app43
687.0,2441.0,10305.0,13.0,18.0,3.0,20.0,3.0,4.221630479311758,7864.0,15.0,heatmap_np687_npos2441_napp10305_ips13_max_app18
570.0,7423.0,7308.0,7.0,30.0,13.0,20.0,3.0,0.9845076114778392,0.0,27.0,heatmap_np570_npos7423_napp7308_ips7_max_app30
226.0,4810.0,14805.0,18.0,54.0,21.0,20.0,3.0,3.077962577962578,9995.0,40.0,heatmap_np226_npos4810_napp14805_ips18_max_app54
353.0,5635.0,12331.0,20.0,47.0,15.0,20.0,3.0,2.188287488908607,6696.0,40.0,heatmap_np353_npos5635_napp12331_ips20_max_app47
502.0,3398.0,1847.0,5.0,24.0,6.0,20.0,3.0,0.5435550323719835,0.0,21.0,heatmap_np502_npos3398_napp1847_ips5_max_app24
756.0,8341.0,16853.0,15.0,10.0,11.0,20.0,3.0,2.020501138952164,8512.0,7.0,heatmap_np756_npos8341_napp16853_ips15_max_app10
89.0,6811.0,17465.0,6.0,15.0,76.0,20.0,3.0,2.5642343268242547,10654.0,12.0,heatmap_np89_npos6811_napp17465_ips6_max_app15
730.0,4095.0,5438.0,19.0,45.0,5.0,20.0,3.0,1.327960927960928,1343.0,40.0,heatmap_np730_npos4095_napp5438_ips19_max_app45
428.0,9184.0,12982.0,9.0,58.0,21.0,20.0,3.0,1.4135452961672474,3798.0,40.0,heatmap_np428_npos9184_napp12982_ips9_max_app58
380.0,1800.0,989.0,16.0,26.0,4.0,20.0,3.0,0.5494444444444444,0.0,23.0,heatmap_np380_npos1800_napp989_ips16_max_app26
297.0,7767.0,7889.0,14.0,19.0,26.0,20.0,3.0,1.0157074803656496,122.0,16.0,heatmap_np297_npos7767_napp7889_ips14_max_app19
